x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.7,2004-07-07 00:00:00,ON,2004,7,7,20.5,,16.2,,24.7,,12.4,,,,,,0,,,,,,2.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.8,2004-07-08 00:00:00,ON,2004,7,8,18.5,,15.1,,21.8,,0.2,,,,,,0,,,,,,0.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.9,2004-07-09 00:00:00,ON,2004,7,9,19.5,,15.2,,23.7,,0.2,,,,,,0,,,,,,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.10,2004-07-10 00:00:00,ON,2004,7,10,21.5,,17.5,,25.5,,0,,,,,,0,,,,,,3.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.11,2004-07-11 00:00:00,ON,2004,7,11,22,,17.2,,26.8,,0,,,,,,0,,,,,,4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.12,2004-07-12 00:00:00,ON,2004,7,12,23.2,,20,,26.4,,0,,,,,,0,,,,,,5.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.13,2004-07-13 00:00:00,ON,2004,7,13,23.3,,20.5,,26,,0,,,,,,0,,,,,,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.14,2004-07-14 00:00:00,ON,2004,7,14,21.9,,19.2,,24.6,,0.2,,,,,,0,,,,,,3.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.15,2004-07-15 00:00:00,ON,2004,7,15,18.8,,17.2,,20.4,,0.8,,,,,,0,,,,,,0.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.16,2004-07-16 00:00:00,ON,2004,7,16,22.8,,17.8,,27.8,,0.2,,,,,,0,,,,,,4.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.17,2004-07-17 00:00:00,ON,2004,7,17,22.3,,18.1,,26.4,,0,,,,,,0,,,,,,4.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.18,2004-07-18 00:00:00,ON,2004,7,18,21.4,,18.5,,24.2,,4.4,,,,,,0,,,,,,3.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.19,2004-07-19 00:00:00,ON,2004,7,19,21.7,,18.5,,24.8,,0.8,,,,,,0,,,,,,3.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.20,2004-07-20 00:00:00,ON,2004,7,20,21.9,,17.4,,26.4,,6.8,,,,,,0,,,,,,3.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.21,2004-07-21 00:00:00,ON,2004,7,21,24.5,,19,,29.9,,0.2,,,,,,0,,,,,,6.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.22,2004-07-22 00:00:00,ON,2004,7,22,25.4,,21.8,,29,,1.4,,,,,,0,,,,,,7.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.23,2004-07-23 00:00:00,ON,2004,7,23,19,,16,,22,,0,,,,,,0,,,,,,1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.24,2004-07-24 00:00:00,ON,2004,7,24,17.4,,13.2,,21.5,,0,,,,,,0,,,,,,0,,0.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.25,2004-07-25 00:00:00,ON,2004,7,25,19.7,,16.8,,22.5,,0,,,,,,0,,,,,,1.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.26,2004-07-26 00:00:00,ON,2004,7,26,19.5,,16.2,,22.8,,0.6,,,,,,0,,,,,,1.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.27,2004-07-27 00:00:00,ON,2004,7,27,17.4,,15.8,,18.9,,7.8,,,,,,0,,,,,,0,,0.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.28,2004-07-28 00:00:00,ON,2004,7,28,20.7,,17.7,,23.7,,7.2,,,,,,0,,,,,,2.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.29,2004-07-29 00:00:00,ON,2004,7,29,22.2,,16.4,,27.9,,0.2,,,,,,0,,,,,,4.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.30,2004-07-30 00:00:00,ON,2004,7,30,23,,20.4,,25.5,,1.6,,,,,,0,,,,,,5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.7.31,2004-07-31 00:00:00,ON,2004,7,31,23.4,,19.3,,27.4,,13,,,,,,0,,,,,,5.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.1,2004-08-01 00:00:00,ON,2004,8,1,22.3,,17.8,,26.7,,0,,,,,,0,,,,,,4.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.2,2004-08-02 00:00:00,ON,2004,8,2,23.4,,18.6,,28.2,,0.4,,,,,,0,,,,,,5.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.3,2004-08-03 00:00:00,ON,2004,8,3,24.8,,20.1,,29.5,,0.2,,,,,,0,,,,,,6.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.4,2004-08-04 00:00:00,ON,2004,8,4,21.2,,19.3,,23.1,,4.2,,,,,,0,,,,,,3.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.5,2004-08-05 00:00:00,ON,2004,8,5,17,,14,,20,,0,,,,,,0,,,,,,0,,1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.6,2004-08-06 00:00:00,ON,2004,8,6,16.5,,12.1,,20.8,,0,,,,,,0,,,,,,0,,1.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.7,2004-08-07 00:00:00,ON,2004,8,7,17.7,,14.2,,21.1,,0,,,,,,0,,,,,,0,,0.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.8,2004-08-08 00:00:00,ON,2004,8,8,20.3,,14.1,,26.4,,7.2,,,,,,0,,,,,,2.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.9,2004-08-09 00:00:00,ON,2004,8,9,20.4,,13.9,,26.8,,0.2,,,,,,0,,,,,,2.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.10,2004-08-10 00:00:00,ON,2004,8,10,22.8,,19.9,,25.7,,0.4,,,,,,0,,,,,,4.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.11,2004-08-11 00:00:00,ON,2004,8,11,19.8,,16.2,,23.4,,0,,,,,,0,,,,,,1.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.12,2004-08-12 00:00:00,ON,2004,8,12,18.4,,14.9,,21.8,,0,,,,,,0,,,,,,0.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.13,2004-08-13 00:00:00,ON,2004,8,13,16.9,,14.8,,19,,5,,,,,,0,,,,,,0,,1.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.14,2004-08-14 00:00:00,ON,2004,8,14,19.1,,15.3,,22.8,,0.4,,,,,,0,,,,,,1.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.15,2004-08-15 00:00:00,ON,2004,8,15,19.6,,15.9,,23.2,,0,,,,,,0,,,,,,1.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.16,2004-08-16 00:00:00,ON,2004,8,16,20.1,,15.2,,25,,0,,,,,,0,,,,,,2.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.17,2004-08-17 00:00:00,ON,2004,8,17,19.7,,14.3,,25,,0.6,,,,,,0,,,,,,1.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.18,2004-08-18 00:00:00,ON,2004,8,18,21.8,,17.9,,25.7,,3.4,,,,,,0,,,,,,3.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.19,2004-08-19 00:00:00,ON,2004,8,19,19.3,,14.2,,24.3,,0,,,,,,0,,,,,,1.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.20,2004-08-20 00:00:00,ON,2004,8,20,17.4,,13.9,,20.8,,0,,,,,,0,,,,,,0,,0.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.21,2004-08-21 00:00:00,ON,2004,8,21,16.8,,12.6,,20.9,,0,,,,,,0,,,,,,0,,1.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.22,2004-08-22 00:00:00,ON,2004,8,22,17,,10.7,,23.3,,0,,,,,,0,,,,,,0,,1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.23,2004-08-23 00:00:00,ON,2004,8,23,21.4,,16.4,,26.3,,0,,,,,,0,,,,,,3.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.24,2004-08-24 00:00:00,ON,2004,8,24,16.2,,12.8,,19.6,,0,,,,,,0,,,,,,0,,1.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.25,2004-08-25 00:00:00,ON,2004,8,25,22.9,,18.1,,27.7,,0,,,,,,0,,,,,,4.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.26,2004-08-26 00:00:00,ON,2004,8,26,22.8,,20.7,,24.9,,0.8,,,,,,0,,,,,,4.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.27,2004-08-27 00:00:00,ON,2004,8,27,24.5,,21.3,,27.6,,5.6,,,,,,0,,,,,,6.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.28,2004-08-28 00:00:00,ON,2004,8,28,23.3,,18.5,,28,,7.8,,,,,,0,,,,,,5.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.29,2004-08-29 00:00:00,ON,2004,8,29,18.9,,16.9,,20.9,,13.2,,,,,,0,,,,,,0.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.30,2004-08-30 00:00:00,ON,2004,8,30,19.2,,16,,22.3,,0,,,,,,0,,,,,,1.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.8.31,2004-08-31 00:00:00,ON,2004,8,31,18.8,,12.6,,24.9,,0,,,,,,0,,,,,,0.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.1,2004-09-01 00:00:00,ON,2004,9,1,19.4,,14.9,,23.9,,0,,,,,,0,,,,,,1.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.2,2004-09-02 00:00:00,ON,2004,9,2,18.7,,15.8,,21.5,,0,,,,,,0,,,,,,0.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.3,2004-09-03 00:00:00,ON,2004,9,3,22,,15.9,,28.1,,0,,,,,,0,,,,,,4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.4,2004-09-04 00:00:00,ON,2004,9,4,23.1,,18.7,,27.5,,0,,,,,,0,,,,,,5.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.5,2004-09-05 00:00:00,ON,2004,9,5,21.7,,19.5,,23.9,,0,,,,,,0,,,,,,3.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.6,2004-09-06 00:00:00,ON,2004,9,6,22.5,,20.2,,24.8,,0,,,,,,0,,,,,,4.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.7,2004-09-07 00:00:00,ON,2004,9,7,21,,17.4,,24.5,,4.2,,,,,,0,,,,,,3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.8,2004-09-08 00:00:00,ON,2004,9,8,18.2,,15.4,,21,,3.4,,,,,,0,,,,,,0.2,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.9,2004-09-09 00:00:00,ON,2004,9,9,18.7,,15.2,,22.1,,25.6,,,,,,0,,,,,,0.7,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.10,2004-09-10 00:00:00,ON,2004,9,10,18.6,,13.2,,24,,0,,,,,,0,,,,,,0.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.11,2004-09-11 00:00:00,ON,2004,9,11,19,,13.5,,24.4,,0,,,,,,0,,,,,,1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.12,2004-09-12 00:00:00,ON,2004,9,12,20.4,,14.3,,26.5,,0,,,,,,0,,,,,,2.4,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.13,2004-09-13 00:00:00,ON,2004,9,13,18.8,,17,,20.5,,0,,,,,,0,,,,,,0.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.14,2004-09-14 00:00:00,ON,2004,9,14,20.8,,17.3,,24.3,,0,,,,,,0,,,,,,2.8,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.15,2004-09-15 00:00:00,ON,2004,9,15,22.6,,19.2,,26,,0,,,,,,0,,,,,,4.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.16,2004-09-16 00:00:00,ON,2004,9,16,20.6,,15.6,,25.6,,0,,,,,,0,,,,,,2.6,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.17,2004-09-17 00:00:00,ON,2004,9,17,14.6,,12.4,,16.8,,0,,,,,,0,,,,,,0,,3.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.18,2004-09-18 00:00:00,ON,2004,9,18,14.3,,9.1,,19.4,,0,,,,,,0,,,,,,0,,3.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.19,2004-09-19 00:00:00,ON,2004,9,19,12.7,,7.5,,17.9,,0,,,,,,0,,,,,,0,,5.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.20,2004-09-20 00:00:00,ON,2004,9,20,15.5,,10.1,,20.9,,0,,,,,,0,,,,,,0,,2.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.21,2004-09-21 00:00:00,ON,2004,9,21,19.1,,12.3,,25.9,,0,,,,,,0,,,,,,1.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.22,2004-09-22 00:00:00,ON,2004,9,22,20.9,,13.4,,28.3,,0,,,,,,0,,,,,,2.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.23,2004-09-23 00:00:00,ON,2004,9,23,21.9,,15.8,,27.9,,0,,,,,,0,,,,,,3.9,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.24,2004-09-24 00:00:00,ON,2004,9,24,21.1,,16.3,,25.8,,0,,,,,,0,,,,,,3.1,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.25,2004-09-25 00:00:00,ON,2004,9,25,19.3,,15,,23.5,,0,,,,,,0,,,,,,1.3,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.26,2004-09-26 00:00:00,ON,2004,9,26,17,,11.8,,22.2,,0,,,,,,0,,,,,,0,,1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.27,2004-09-27 00:00:00,ON,2004,9,27,18.5,,13.6,,23.4,,0,,,,,,0,,,,,,0.5,,0,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.28,2004-09-28 00:00:00,ON,2004,9,28,16,,11.1,,20.9,,0,,,,,,0,,,,,,0,,2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.29,2004-09-29 00:00:00,ON,2004,9,29,13.8,,8.8,,18.7,,0,,,,,,0,,,,,,0,,4.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.9.30,2004-09-30 00:00:00,ON,2004,9,30,16.3,,12,,20.6,,0,,,,,,0,,,,,,0,,1.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.1,2004-10-01 00:00:00,ON,2004,10,1,15.6,,9.2,,21.9,,0,,,,,,0,,,,,,0,,2.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.2,2004-10-02 00:00:00,ON,2004,10,2,13.7,,7.6,,19.7,,1.4,,,,,,0,,,,,,0,,4.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.3,2004-10-03 00:00:00,ON,2004,10,3,12,,6.1,,17.9,,0,,,,,,0,,,,,,0,,6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.4,2004-10-04 00:00:00,ON,2004,10,4,11,,5.5,,16.4,,0,,,,,,0,,,,,,0,,7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.5,2004-10-05 00:00:00,ON,2004,10,5,9.2,,4.4,,14,,0,,,,,,0,,,,,,0,,8.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.6,2004-10-06 00:00:00,ON,2004,10,6,14,,7,,21,,0,,,,,,0,,,,,,0,,4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.7,2004-10-07 00:00:00,ON,2004,10,7,17.2,,11.2,,23.2,,0,,,,,,0,,,,,,0,,0.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.8,2004-10-08 00:00:00,ON,2004,10,8,17.2,,12.3,,22.1,,0,,,,,,0,,,,,,0,,0.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.9,2004-10-09 00:00:00,ON,2004,10,9,14.9,,11,,18.7,,0.8,,,,,,0,,,,,,0,,3.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.10,2004-10-10 00:00:00,ON,2004,10,10,12.1,,7.3,,16.8,,0,,,,,,0,,,,,,0,,5.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.11,2004-10-11 00:00:00,ON,2004,10,11,8,,5.4,,10.5,,0,,,,,,0,,,,,,0,,10,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.12,2004-10-12 00:00:00,ON,2004,10,12,10.4,,5.1,,15.7,,0,,,,,,0,,,,,,0,,7.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.13,2004-10-13 00:00:00,ON,2004,10,13,11.7,,7.2,,16.2,,0,,,,,,0,,,,,,0,,6.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.14,2004-10-14 00:00:00,ON,2004,10,14,13.4,,12.2,,14.5,,0.2,,,,,,0,,,,,,0,,4.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.15,2004-10-15 00:00:00,ON,2004,10,15,12.6,,10.5,,14.7,,8,,,,,,0,,,,,,0,,5.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.16,2004-10-16 00:00:00,ON,2004,10,16,8.9,,6.1,,11.6,,0.6,,,,,,0,,,,,,0,,9.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.17,2004-10-17 00:00:00,ON,2004,10,17,6.7,,5.4,,7.9,,0.8,,,,,,0,,,,,,0,,11.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.18,2004-10-18 00:00:00,ON,2004,10,18,7.1,,3.8,,10.4,,0.2,,,,,,0,,,,,,0,,10.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.19,2004-10-19 00:00:00,ON,2004,10,19,7.8,,5.9,,9.6,,0,,,,,,0,,,,,,0,,10.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.20,2004-10-20 00:00:00,ON,2004,10,20,8.2,,7.6,,8.7,,1.2,,,,,,0,,,,,,0,,9.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.21,2004-10-21 00:00:00,ON,2004,10,21,8.9,,7.3,,10.4,,0.4,,,,,,0,,,,,,0,,9.1,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.22,2004-10-22 00:00:00,ON,2004,10,22,9.2,,7,,11.3,,0,,,,,,0,,,,,,0,,8.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.23,2004-10-23 00:00:00,ON,2004,10,23,10.3,,8.3,,12.3,,0,,,,,,0,,,,,,0,,7.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.24,2004-10-24 00:00:00,ON,2004,10,24,10.2,,9.5,,10.8,,0.4,,,,,,0,,,,,,0,,7.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.25,2004-10-25 00:00:00,ON,2004,10,25,11.4,,9.6,,13.2,,0,,,,,,0,,,,,,0,,6.6,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.26,2004-10-26 00:00:00,ON,2004,10,26,11.1,,8.4,,13.7,,0,,,,,,0,,,,,,0,,6.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.27,2004-10-27 00:00:00,ON,2004,10,27,10,,8,,12,,0,,,,,,0,,,,,,0,,8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.28,2004-10-28 00:00:00,ON,2004,10,28,8.2,,5.4,,10.9,,0,,,,,,0,,,,,,0,,9.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.29,2004-10-29 00:00:00,ON,2004,10,29,10.1,,8.3,,11.9,,1.6,,,,,,0,,,,,,0,,7.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.30,2004-10-30 00:00:00,ON,2004,10,30,15.7,,11.8,,19.6,,7,,,,,,0,,,,,,0,,2.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.10.31,2004-10-31 00:00:00,ON,2004,10,31,11.1,,8.7,,13.4,,0.2,,,,,,0,,,,,,0,,6.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.1,2004-11-01 00:00:00,ON,2004,11,1,9.1,,6.7,,11.4,,0,,,,,,0,,,,,,0,,8.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.2,2004-11-02 00:00:00,ON,2004,11,2,7.8,,5.9,,9.7,,8.5,,,,,,0,,,,,,0,,10.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.3,2004-11-03 00:00:00,ON,2004,11,3,6.7,,3.4,,9.9,,0,,,,,,0,,,,,,0,,11.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.4,2004-11-04 00:00:00,ON,2004,11,4,6.7,,5.4,,7.9,,11.8,,,,,,0,,,,,,0,,11.3,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.5,2004-11-05 00:00:00,ON,2004,11,5,6.5,,3.7,,9.2,,0,,,,,,0,,,,,,0,,11.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.6,2004-11-06 00:00:00,ON,2004,11,6,10.5,,7.1,,13.9,,0,,,,,,0,,,,,,0,,7.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.7,2004-11-07 00:00:00,ON,2004,11,7,9.6,,3.8,,15.4,,0,,,,,,0,,,,,,0,,8.4,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.8,2004-11-08 00:00:00,ON,2004,11,8,2,,-1.6,,5.5,,0,,,,,,0,,,,,,0,,16,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.9,2004-11-09 00:00:00,ON,2004,11,9,0.3,,-3,,3.5,,0,,,,,,0,,,,,,0,,17.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.10,2004-11-10 00:00:00,ON,2004,11,10,7.8,,3.5,,12,,0,,,,,,0,,,,,,0,,10.2,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.11,2004-11-11 00:00:00,ON,2004,11,11,6.5,,0.4,,12.6,,0,,,,,,0,,,,,,0,,11.5,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.12,2004-11-12 00:00:00,ON,2004,11,12,2.3,,-0.5,,5.1,,0,,,,,,0,,,,,,0,,15.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.13,2004-11-13 00:00:00,ON,2004,11,13,2.2,,-1.1,,5.4,,0,,,,,,0,,,,,,0,,15.8,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.14,2004-11-14 00:00:00,ON,2004,11,14,5.1,,-0.8,,10.9,,0,,,,,,0,,,,,,0,,12.9,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.15,2004-11-15 00:00:00,ON,2004,11,15,6.3,,1.3,,11.3,,0,,,,,,0,,,,,,0,,11.7,,,,,
-79.4,43.666666666666664,TORONTO CITY,6158355,6158355.2004.11.16,2004-11-16 00:00:00,ON,2004,11,16,7.9,,3.6,,12.1,,0,,,,,,0,,,,,,0,,10.1,,,,,
